@RELATION activity

@ATTRIBUTE "Absolute Mean (series 0)" numeric
@ATTRIBUTE "Absolute Mean (series 1)" numeric
@ATTRIBUTE "Absolute Mean (series 2)" numeric
@ATTRIBUTE "Absolute Mean (series 3)" numeric
@ATTRIBUTE "Absolute Mean (series 4)" numeric
@ATTRIBUTE "Absolute Mean (series 5)" numeric
@ATTRIBUTE "Maximum (series 0)" numeric
@ATTRIBUTE "Maximum (series 1)" numeric
@ATTRIBUTE "Maximum (series 2)" numeric
@ATTRIBUTE "Maximum (series 3)" numeric
@ATTRIBUTE "Maximum (series 4)" numeric
@ATTRIBUTE "Maximum (series 5)" numeric
@ATTRIBUTE "Mean (series 0)" numeric
@ATTRIBUTE "Mean (series 1)" numeric
@ATTRIBUTE "Mean (series 2)" numeric
@ATTRIBUTE "Mean (series 3)" numeric
@ATTRIBUTE "Mean (series 4)" numeric
@ATTRIBUTE "Mean (series 5)" numeric
@ATTRIBUTE "Median (series 0)" numeric
@ATTRIBUTE "Median (series 1)" numeric
@ATTRIBUTE "Median (series 2)" numeric
@ATTRIBUTE "Median (series 3)" numeric
@ATTRIBUTE "Median (series 4)" numeric
@ATTRIBUTE "Median (series 5)" numeric
@ATTRIBUTE "Minimum (series 0)" numeric
@ATTRIBUTE "Minimum (series 1)" numeric
@ATTRIBUTE "Minimum (series 2)" numeric
@ATTRIBUTE "Minimum (series 3)" numeric
@ATTRIBUTE "Minimum (series 4)" numeric
@ATTRIBUTE "Minimum (series 5)" numeric
@ATTRIBUTE "Range (series 0)" numeric
@ATTRIBUTE "Range (series 1)" numeric
@ATTRIBUTE "Range (series 2)" numeric
@ATTRIBUTE "Range (series 3)" numeric
@ATTRIBUTE "Range (series 4)" numeric
@ATTRIBUTE "Range (series 5)" numeric
@ATTRIBUTE classification {CLASSIFIED/VEHICLE/CAR,CLASSIFIED/IDLE/STANDING,CLASSIFIED/VEHICLE/BUS,CLASSIFIED/WALKING,CLASSIFIED/IDLE/SITTING,CLASSIFIED/WALKING/STAIRS/DOWN,CLASSIFIED/DANCING,CLASSIFIED/WALKING/STAIRS/UP}

@DATA
7.3539233,0.06235568,6.9578714,37.171387,17.449219,25.990723,1.4E-45,0.013620348,7.000859,38.6875,1.4E-45,1.4E-45,-7.3539233,-0.06235568,6.9578714,37.171387,-17.449219,-25.990723,-7.368608,-0.040861044,6.9599977,37.25,-17.4375,-25.9375,-7.3958488,-0.24516626,6.9463773,35.75,-19.4375,-28.375,7.3958488,0.25878662,0.054481506,2.9375,19.4375,28.375,CLASSIFIED/IDLE/SITTING
7.346367,0.08448876,6.9311633,37.282715,17.61914,25.86914,1.4E-45,1.4E-45,6.973618,38.1875,1.4E-45,1.4E-45,-7.346367,-0.08448876,6.9311633,37.282715,-17.61914,-25.86914,-7.368608,-0.06810174,6.9191365,37.25,-17.6875,-25.6875,-7.3958488,-0.23154591,6.864655,35.75,-19.4375,-27.875,7.3958488,0.23154591,0.10896301,2.4375,19.4375,27.875,CLASSIFIED/IDLE/SITTING
7.3548756,0.027666347,6.952015,37.301758,17.578125,25.750488,1.4E-45,0.013620348,6.973618,38.6875,1.4E-45,1.4E-45,-7.3548756,-0.027666347,6.952015,37.301758,-17.578125,-25.750488,-7.368608,-0.040861044,6.9463773,37.25,-17.6875,-25.6875,-7.3822284,-0.095342435,6.891896,35.75,-18.9375,-27.375,7.3822284,0.10896278,0.08172226,2.9375,18.9375,27.375,CLASSIFIED/IDLE/SITTING
7.363921,0.056290362,6.943614,37.35254,17.689453,25.809082,1.4E-45,0.013620348,6.9599977,38.6875,1.4E-45,1.4E-45,-7.363921,-0.056290362,6.943614,37.35254,-17.689453,-25.809082,-7.368608,-0.05448139,6.9463773,37.4375,-17.6875,-25.6875,-7.3958488,-0.23154591,6.891896,36.0,-19.6875,-27.625,7.3958488,0.24516626,0.06810188,2.6875,19.6875,27.625,CLASSIFIED/IDLE/SITTING
7.359982,0.039158527,6.9563804,37.288086,17.55664,25.619629,1.4E-45,0.013620348,7.000859,38.9375,1.4E-45,1.4E-45,-7.359982,-0.039158527,6.9563804,37.288086,-17.55664,-25.619629,-7.368608,-0.040861044,6.9599977,37.25,-17.6875,-25.6875,-7.4639506,-0.10896278,6.9191365,35.5,-19.1875,-27.125,7.4639506,0.12258313,0.08172226,3.4375,19.1875,27.125,CLASSIFIED/IDLE/SITTING
7.3583913,0.05884419,6.9439306,37.166504,17.699219,25.875,1.4E-45,0.013620348,6.973618,38.6875,1.4E-45,1.4E-45,-7.3583913,-0.05884419,6.9439306,37.166504,-17.699219,-25.875,-7.368608,-0.05448139,6.9463773,37.25,-17.6875,-25.9375,-7.3958488,-0.17706452,6.9191365,35.5,-18.9375,-27.375,7.3958488,0.19068487,0.054481506,3.1875,18.9375,27.375,CLASSIFIED/IDLE/SITTING
7.346576,0.052140433,6.9590406,37.28711,17.38086,26.016602,1.4E-45,0.013620348,6.973618,38.4375,1.4E-45,1.4E-45,-7.346576,-0.052140433,6.9590406,37.28711,-17.38086,-26.016602,-7.3549876,-0.040861044,6.973618,37.25,-17.4375,-25.9375,-7.3822284,-0.16344418,6.932757,36.0,-18.6875,-28.375,7.3822284,0.17706452,0.04086113,2.4375,18.6875,28.375,CLASSIFIED/IDLE/SITTING
7.3547726,0.08555286,6.9395633,37.184082,17.625,25.821777,1.4E-45,0.013620348,7.000859,38.6875,1.4E-45,1.4E-45,-7.3547726,-0.08555286,6.9395633,37.184082,-17.625,-25.821777,-7.368608,-0.08172209,6.9463773,37.25,-17.6875,-25.6875,-7.3958488,-0.24516626,6.864655,35.75,-19.4375,-27.625,7.3958488,0.25878662,0.13620377,2.9375,19.4375,27.625,CLASSIFIED/IDLE/SITTING
3.4774504,0.4218057,9.372068,21.847656,22.767578,34.983887,1.4E-45,0.5720546,9.507003,23.625,1.4E-45,1.4E-45,-3.4774504,0.4218057,9.372068,21.847656,-22.767578,-34.983887,-3.486809,0.40861043,9.343558,21.875,-22.8125,-35.0,-3.6502533,0.40861043,9.289077,20.375,-24.0625,-37.1875,3.6502533,0.16344419,0.21792603,3.25,24.0625,37.1875,CLASSIFIED/IDLE/SITTING
3.5453353,0.5792905,9.333337,21.732422,23.404297,34.87549,1.4E-45,0.7354988,9.452521,23.375,1.4E-45,1.4E-45,-3.5453353,0.5792905,9.333337,21.732422,-23.404297,-34.87549,-3.5412905,0.626536,9.343558,21.875,-23.3125,-35.0,-3.7728362,0.40861043,9.125633,20.125,-25.0625,-37.1875,3.7728362,0.32688835,0.32688808,3.25,25.0625,37.1875,CLASSIFIED/IDLE/SITTING
3.6072674,0.6256847,9.329081,21.935547,23.658203,34.958984,1.4E-45,0.626536,9.452521,23.625,1.4E-45,1.4E-45,-3.6072674,0.6256847,9.329081,21.935547,-23.658203,-34.958984,-3.6502533,0.626536,9.343558,21.875,-23.8125,-35.0,-3.6502533,0.5720546,9.289077,20.875,-25.0625,-36.9375,3.6502533,0.054481387,0.16344452,2.75,25.0625,36.9375,CLASSIFIED/IDLE/SITTING
3.616843,0.64100754,9.327805,22.00586,23.851562,34.71875,1.4E-45,0.84446156,9.507003,23.375,1.4E-45,1.4E-45,-3.616843,0.64100754,9.327805,22.00586,-23.851562,-34.71875,-3.6502533,0.626536,9.343558,22.125,-23.8125,-34.75,-3.718355,0.5720546,9.180115,20.375,-25.8125,-36.9375,3.718355,0.27240694,0.32688808,3.0,25.8125,36.9375,CLASSIFIED/IDLE/SITTING
3.5345888,0.6521805,9.346104,21.705078,23.75586,35.11133,1.4E-45,0.8580819,9.507003,23.125,1.4E-45,1.4E-45,-3.5345888,0.6521805,9.346104,21.705078,-23.75586,-35.11133,-3.5412905,0.626536,9.343558,21.625,-23.8125,-35.0,-3.990762,0.46309182,8.907707,20.125,-25.0625,-36.6875,3.990762,0.39499006,0.5992956,3.0,25.0625,36.6875,CLASSIFIED/IDLE/SITTING
3.5752368,0.7073013,9.308228,21.603516,23.689453,35.160156,1.4E-45,0.8580819,9.452521,23.125,1.4E-45,1.4E-45,-3.5752368,0.7073013,9.308228,21.603516,-23.689453,-35.160156,-3.5957718,0.6946377,9.289077,21.625,-23.8125,-35.25,-3.8273177,0.58567494,9.071152,20.125,-25.3125,-36.6875,3.8273177,0.27240694,0.3813696,3.0,25.3125,36.6875,CLASSIFIED/IDLE/SITTING
3.487238,0.48267156,9.365684,21.654297,23.103516,34.970703,1.4E-45,0.6810174,9.507003,23.375,1.4E-45,1.4E-45,-3.487238,0.48267156,9.365684,21.654297,-23.103516,-34.970703,-3.486809,0.46309182,9.343558,21.625,-23.0625,-35.0,-3.6502533,0.40861043,9.234595,20.125,-25.0625,-37.1875,3.6502533,0.27240697,0.27240753,3.25,25.0625,37.1875,CLASSIFIED/IDLE/SITTING
3.5874734,0.62313086,9.321418,21.857422,23.550781,34.918945,1.4E-45,0.7354988,9.452521,23.125,1.4E-45,1.4E-45,-3.5874734,0.62313086,9.321418,21.857422,-23.550781,-34.918945,-3.5957718,0.626536,9.289077,21.875,-23.5625,-35.0,-3.7728362,0.51757324,9.125633,20.625,-25.0625,-36.9375,3.7728362,0.21792555,0.32688808,2.5,25.0625,36.9375,CLASSIFIED/IDLE/SITTING
3.6204615,0.63164353,9.333759,22.039062,23.796875,34.785156,1.4E-45,0.7899802,9.507003,23.625,1.4E-45,1.4E-45,-3.6204615,0.63164353,9.333759,22.039062,-23.796875,-34.785156,-3.6502533,0.626536,9.343558,21.875,-23.8125,-34.75,-3.6502533,0.626536,9.289077,20.625,-25.0625,-36.9375,3.6502533,0.16344416,0.21792603,3.0,25.0625,36.9375,CLASSIFIED/IDLE/SITTING
3.5681078,0.6461151,9.340571,21.820312,23.740234,34.901855,1.4E-45,0.84446156,9.507003,23.375,1.4E-45,1.4E-45,-3.5681078,0.6461151,9.340571,21.820312,-23.740234,-34.901855,-3.5957718,0.626536,9.343558,21.875,-23.8125,-34.75,-3.990762,0.46309182,9.180115,20.375,-25.8125,-36.9375,3.990762,0.38136974,0.32688808,3.0,25.8125,36.9375,CLASSIFIED/IDLE/SITTING
3.5751293,0.6814435,9.317167,21.710938,23.791016,35.243164,1.4E-45,0.8580819,9.452521,23.125,1.4E-45,1.4E-45,-3.5751293,0.6814435,9.317167,21.710938,-23.791016,-35.243164,-3.5957718,0.6810174,9.343558,21.625,-23.8125,-35.25,-3.718355,0.5720546,8.907707,20.125,-25.0625,-36.6875,3.718355,0.28602725,0.5448141,3.0,25.0625,36.6875,CLASSIFIED/IDLE/SITTING
3.545123,0.69123334,9.323976,21.435547,23.83789,35.137695,1.4E-45,0.8580819,9.452521,23.125,1.4E-45,1.4E-45,-3.545123,0.69123334,9.323976,21.435547,-23.83789,-35.137695,-3.5549107,0.6946377,9.343558,21.375,-23.8125,-35.25,-3.8273177,0.58567494,9.071152,19.875,-25.3125,-36.6875,3.8273177,0.27240694,0.3813696,3.25,25.3125,36.6875,CLASSIFIED/IDLE/SITTING
0.77561605,0.59727335,10.147275,12.550781,14.386719,15.477539,1.4E-45,1.4E-45,10.228881,1.4E-45,15.4375,1.4E-45,-0.77561605,-0.59727335,10.147275,-12.550781,14.386719,-15.477539,-0.7627395,-0.61291564,10.147159,-12.625,14.4375,-15.5625,-0.84446156,-0.6537767,10.079058,-13.875,13.375,-16.5625,0.84446156,0.6537767,0.14982319,13.875,2.0625,16.5625,CLASSIFIED/IDLE/SITTING
0.7825326,0.5933363,10.140465,12.455078,14.59375,15.375,1.4E-45,1.4E-45,10.228881,1.4E-45,15.9375,1.4E-45,-0.7825326,-0.5933363,10.140465,-12.455078,14.59375,-15.375,-0.7627395,-0.5720546,10.147159,-12.375,14.4375,-15.3125,-0.84446156,-0.7627395,10.106298,-13.625,13.375,-16.5625,0.84446156,0.7627395,0.122582436,13.625,2.5625,16.5625,CLASSIFIED/IDLE/SITTING
0.7555043,0.60387063,10.158979,12.375,14.563965,15.372559,1.4E-45,1.4E-45,10.269742,1.4E-45,15.9375,1.4E-45,-0.7555043,-0.60387063,10.158979,-12.375,14.563965,-15.372559,-0.7627395,-0.61291564,10.147159,-12.375,14.6875,-15.3125,-0.84446156,-0.7627395,10.106298,-13.375,13.375,-16.8125,0.84446156,0.7627395,0.16344357,13.375,2.5625,16.8125,CLASSIFIED/IDLE/SITTING
0.76614535,0.60078484,10.147914,12.521484,14.510742,15.487305,1.4E-45,1.4E-45,10.18802,1.4E-45,15.4375,1.4E-45,-0.76614535,-0.60078484,10.147914,-12.521484,14.510742,-15.487305,-0.7627395,-0.61291564,10.147159,-12.625,14.4375,-15.5625,-0.8036005,-0.6537767,10.079058,-13.625,13.625,-16.3125,0.8036005,0.6537767,0.10896206,13.625,1.8125,16.3125,CLASSIFIED/IDLE/SITTING
0.7800853,0.5994014,10.139935,12.582031,14.441406,15.444336,1.4E-45,1.4E-45,10.228881,1.4E-45,15.1875,1.4E-45,-0.7800853,-0.5994014,10.139935,-12.582031,14.441406,-15.444336,-0.7627395,-0.61291564,10.147159,-12.625,14.4375,-15.5625,-0.84446156,-0.7627395,10.079058,-13.875,13.375,-16.5625,0.84446156,0.7627395,0.14982319,13.875,1.8125,16.5625,CLASSIFIED/IDLE/SITTING
0.7702952,0.5946131,10.154507,12.458984,14.5859375,15.312012,1.4E-45,1.4E-45,10.228881,1.4E-45,15.9375,1.4E-45,-0.7702952,-0.5946131,10.154507,-12.458984,14.5859375,-15.312012,-0.7627395,-0.61291564,10.147159,-12.375,14.6875,-15.3125,-0.84446156,-0.7627395,10.106298,-13.375,13.375,-16.5625,0.84446156,0.7627395,0.122582436,13.375,2.5625,16.5625,CLASSIFIED/IDLE/SITTING
0.75571716,0.603977,10.158449,12.388672,14.562012,15.364746,1.4E-45,1.4E-45,10.269742,1.4E-45,15.9375,1.4E-45,-0.75571716,-0.603977,10.158449,-12.388672,14.562012,-15.364746,-0.7627395,-0.61291564,10.147159,-12.375,14.6875,-15.3125,-0.8036005,-0.6537767,10.079058,-13.625,13.625,-16.8125,0.8036005,0.6537767,0.19068432,13.625,2.3125,16.8125,CLASSIFIED/IDLE/SITTING
0.28868753,0.002553815,9.572559,21.78125,10.845703,35.771484,1.4E-45,0.095342435,9.697687,23.125,1.4E-45,1.4E-45,-0.28868753,0.002553815,9.572559,21.78125,-10.845703,-35.771484,-0.2860273,-0.013620348,9.534244,21.875,-10.875,-35.875,-0.46309182,-0.06810174,9.479762,20.375,-12.125,-37.375,0.46309182,0.16344418,0.21792507,2.75,12.125,37.375,CLASSIFIED/IDLE/SITTING
0.29294387,0.0042563574,9.605754,21.763672,10.80127,35.686523,1.4E-45,0.095342435,9.752169,23.375,1.4E-45,1.4E-45,-0.29294387,0.0042563574,9.605754,21.763672,-10.80127,-35.686523,-0.2860273,-0.013620348,9.588725,21.875,-10.625,-35.625,-0.46309182,-0.06810174,9.534244,20.375,-12.9375,-37.375,0.46309182,0.16344418,0.21792507,3.0,12.9375,37.375,CLASSIFIED/IDLE/SITTING
0.27879155,0.008512709,9.602348,21.77002,10.660156,35.643066,1.4E-45,0.14982383,9.752169,23.125,1.4E-45,1.4E-45,-0.27879155,0.008512709,9.602348,21.77002,-10.660156,-35.643066,-0.2860273,-0.013620348,9.588725,21.625,-10.625,-35.625,-0.3949901,-0.06810174,9.534244,20.1875,-12.375,-37.125,0.3949901,0.21792558,0.21792507,2.9375,12.375,37.125,CLASSIFIED/IDLE/SITTING
0.28219664,0.014045977,9.598947,21.500977,10.693359,36.12256,1.4E-45,0.14982383,9.697687,22.875,1.4E-45,1.4E-45,-0.28219664,0.014045977,9.598947,21.500977,-10.693359,-36.12256,-0.2860273,-0.013620348,9.588725,21.625,-10.625,-36.125,-0.3949901,-0.06810174,9.534244,20.1875,-12.125,-38.5625,0.3949901,0.21792558,0.16344357,2.6875,12.125,38.5625,CLASSIFIED/IDLE/SITTING
0.25091258,0.021707438,9.583836,21.697266,10.675781,35.908203,1.4E-45,0.12258313,9.738548,23.125,1.4E-45,1.4E-45,-0.25091258,0.021707438,9.583836,21.697266,-10.675781,-35.908203,-0.24516626,0.013620348,9.575105,21.625,-10.625,-35.875,-0.3949901,-0.06810174,9.520623,20.375,-11.875,-37.375,0.3949901,0.19068487,0.21792507,2.75,11.875,37.375,CLASSIFIED/IDLE/SITTING
0.2976259,0.011066524,9.587024,21.810547,10.896973,35.73877,1.4E-45,0.095342435,9.752169,23.375,1.4E-45,1.4E-45,-0.2976259,0.011066524,9.587024,21.810547,-10.896973,-35.73877,-0.2860273,-0.013620348,9.588725,21.875,-10.875,-35.875,-0.46309182,-0.06810174,9.534244,20.375,-12.9375,-37.125,0.46309182,0.16344418,0.21792507,3.0,12.9375,37.125,CLASSIFIED/IDLE/SITTING
0.27921718,0.003830719,9.60618,21.740723,10.650391,35.684082,1.4E-45,0.14982383,9.752169,23.375,1.4E-45,1.4E-45,-0.27921718,0.003830719,9.60618,21.740723,-10.650391,-35.684082,-0.2860273,-0.013620348,9.588725,21.875,-10.625,-35.625,-0.3949901,-0.06810174,9.534244,20.1875,-12.375,-37.375,0.3949901,0.21792558,0.21792507,3.1875,12.375,37.375,CLASSIFIED/IDLE/SITTING
0.2821966,0.006810173,9.598093,21.682129,10.630859,35.73877,1.4E-45,0.14982383,9.697687,23.125,1.4E-45,1.4E-45,-0.2821966,0.006810173,9.598093,21.682129,-10.630859,-35.73877,-0.2860273,-0.013620348,9.588725,21.625,-10.625,-35.625,-0.3949901,-0.06810174,9.534244,20.1875,-11.875,-37.375,0.3949901,0.21792558,0.16344357,2.9375,11.875,37.375,CLASSIFIED/IDLE/SITTING
0.27091748,0.01532289,9.5932,21.625488,10.75,36.14795,1.4E-45,0.14982383,9.697687,23.125,1.4E-45,1.4E-45,-0.27091748,0.01532289,9.5932,21.625488,-10.75,-36.14795,-0.24516626,0.013620348,9.588725,21.625,-10.875,-36.125,-0.3949901,-0.06810174,9.520623,20.1875,-12.125,-38.5625,0.3949901,0.21792558,0.17706394,2.9375,12.125,38.5625,CLASSIFIED/IDLE/SITTING
0.24942288,0.030645775,9.579791,21.623535,10.662109,35.93213,1.4E-45,0.12258313,9.738548,23.375,1.4E-45,1.4E-45,-0.24942288,0.030645775,9.579791,21.623535,-10.662109,-35.93213,-0.24516626,0.013620348,9.575105,21.625,-10.625,-35.875,-0.40861043,-0.040861044,9.520623,19.9375,-12.125,-37.125,0.40861043,0.16344418,0.21792507,3.4375,12.125,37.125,CLASSIFIED/IDLE/SITTING
1.7155509,3.4675705,9.037978,2.8300781,18.708984,39.33203,1.93191,3.638267,9.316318,1.4E-45,1.4E-45,1.4E-45,1.7155509,3.4675705,9.037978,-2.8300781,-18.708984,-39.33203,1.7161638,3.4617474,9.031924,-2.875,-18.6875,-39.3125,1.5004175,3.3146477,8.718112,-4.125,-19.4375,-40.3125,0.43149257,0.32361937,0.59820557,4.125,19.4375,40.3125,CLASSIFIED/IDLE/SITTING
1.7035229,3.4468076,9.041419,2.6738281,18.56836,39.36133,1.8828768,3.5990405,9.257478,1.4E-45,1.4E-45,1.4E-45,1.7035229,3.4468076,9.041419,-2.6738281,-18.56836,-39.36133,1.6965504,3.4421341,9.031924,-2.625,-18.6875,-39.3125,1.5690639,3.2263877,8.816178,-3.875,-19.6875,-40.8125,0.31381285,0.37265277,0.44129944,3.875,19.6875,40.8125,CLASSIFIED/IDLE/SITTING
1.7011482,3.4192255,9.057515,2.9023438,18.498047,39.191406,1.8828768,3.550007,9.277091,1.4E-45,1.4E-45,1.4E-45,1.7011482,3.4192255,9.057515,-2.9023438,-18.498047,-39.191406,1.706357,3.4225209,9.0515375,-2.875,-18.4375,-39.0625,1.539644,3.1381278,8.806372,-3.875,-20.1875,-40.3125,0.34323275,0.4118793,0.47071934,3.875,20.1875,40.3125,CLASSIFIED/IDLE/SITTING
1.7078897,3.4120252,9.067317,3.0410156,18.631836,39.29297,1.90249,3.5794272,9.375157,1.4E-45,1.4E-45,1.4E-45,1.7078897,3.4120252,9.067317,-3.0410156,-18.631836,-39.29297,1.706357,3.412714,9.0515375,-3.125,-18.6875,-39.3125,1.5102241,3.246001,8.835792,-4.125,-19.4375,-40.0625,0.39226592,0.33342624,0.53936577,4.125,19.4375,40.0625,CLASSIFIED/IDLE/SITTING
1.7104948,3.3882735,9.085093,2.8671875,18.473145,39.285156,2.128043,3.667687,9.92433,1.4E-45,1.4E-45,1.4E-45,1.7104948,3.3882735,9.085093,-2.8671875,-18.473145,-39.285156,1.706357,3.4029074,9.080957,-2.875,-18.4375,-39.3125,1.5298374,3.000835,8.757339,-4.125,-19.1875,-40.3125,0.59820557,0.666852,1.1669912,4.125,19.1875,40.3125,CLASSIFIED/IDLE/SITTING
1.7126399,3.4567678,9.034144,2.7050781,18.710938,39.285156,1.8828768,3.5990405,9.257478,1.4E-45,1.4E-45,1.4E-45,1.7126399,3.4567678,9.034144,-2.7050781,-18.710938,-39.285156,1.7161638,3.4519408,9.022118,-2.625,-18.6875,-39.3125,1.5690639,3.3146477,8.816178,-3.625,-19.4375,-40.8125,0.31381285,0.28439283,0.44129944,3.625,19.4375,40.8125,CLASSIFIED/IDLE/SITTING
1.698236,3.4320219,9.054068,2.8125,18.449219,39.216797,1.8828768,3.5696206,9.277091,1.4E-45,1.4E-45,1.4E-45,1.698236,3.4320219,9.054068,-2.8125,-18.449219,-39.216797,1.6965504,3.4323275,9.0515375,-2.875,-18.4375,-39.3125,1.539644,3.2263877,8.806372,-3.875,-19.6875,-40.3125,0.34323275,0.34323287,0.47071934,3.875,19.6875,40.3125,CLASSIFIED/IDLE/SITTING
1.705514,3.4093442,9.0636425,2.921875,18.579102,39.23047,1.8730701,3.5402005,9.375157,1.4E-45,1.4E-45,1.4E-45,1.705514,3.4093442,9.0636425,-2.921875,-18.579102,-39.23047,1.706357,3.412714,9.0515375,-2.875,-18.6875,-39.3125,1.5494506,3.1381278,8.835792,-3.875,-20.1875,-40.0625,0.32361948,0.40207267,0.53936577,3.875,20.1875,40.0625,CLASSIFIED/IDLE/SITTING
1.7055908,3.4114892,9.065712,3.0097656,18.626953,39.375,1.90249,3.667687,9.345737,1.4E-45,1.4E-45,1.4E-45,1.7055908,3.4114892,9.065712,-3.0097656,-18.626953,-39.375,1.6965504,3.412714,9.061344,-2.875,-18.6875,-39.3125,1.5102241,3.246001,8.776952,-4.125,-19.4375,-40.3125,0.39226592,0.42168593,0.56878567,4.125,19.4375,40.3125,CLASSIFIED/IDLE/SITTING
0.46224076,2.571162,9.275886,18.46289,4.8984375,34.36328,1.4E-45,2.7513103,9.329938,20.0625,1.4E-45,1.4E-45,-0.46224076,2.571162,9.275886,18.46289,-4.8984375,-34.36328,-0.46309182,2.5742457,9.275456,18.3125,-4.8125,-34.3125,-0.46309182,2.5197644,9.112013,16.5625,-6.3125,-35.8125,0.46309182,0.23154593,0.21792507,3.5,6.3125,35.8125,CLASSIFIED/IDLE/SITTING
0.45351538,2.5219998,9.306107,18.470703,4.59375,34.585938,1.4E-45,2.6423476,9.507003,20.3125,1.4E-45,1.4E-45,-0.45351538,2.5219998,9.306107,18.470703,-4.59375,-34.585938,-0.46309182,2.5197644,9.275456,18.3125,-4.5625,-34.5625,-0.53119355,2.4108016,9.220976,17.0625,-6.5625,-36.3125,0.53119355,0.23154593,0.28602695,3.25,6.5625,36.3125,CLASSIFIED/IDLE/SITTING
0.45713314,2.4767745,9.2941885,18.371094,4.251953,34.578125,1.4E-45,2.5197644,9.384419,19.5625,1.4E-45,1.4E-45,-0.45713314,2.4767745,9.2941885,18.371094,-4.251953,-34.578125,-0.46309182,2.465283,9.275456,18.3125,-4.3125,-34.5625,-0.46309182,2.3563201,9.275456,17.0625,-5.8125,-37.0625,0.46309182,0.16344428,0.10896301,2.5,5.8125,37.0625,CLASSIFIED/IDLE/SITTING
0.46224076,2.441234,9.289934,18.267578,4.232422,34.59961,1.4E-45,2.5197644,9.384419,20.3125,1.4E-45,1.4E-45,-0.46224076,2.441234,9.289934,18.267578,-4.232422,-34.59961,-0.46309182,2.465283,9.275456,18.3125,-4.3125,-34.5625,-0.46309182,2.2882185,9.275456,16.3125,-5.8125,-37.0625,0.46309182,0.23154593,0.10896301,4.0,5.8125,37.0625,CLASSIFIED/IDLE/SITTING
0.45968693,2.3787718,9.301,18.419922,4.0585938,34.552734,1.4E-45,2.5197644,9.384419,20.0625,1.4E-45,1.4E-45,-0.45968693,2.3787718,9.301,18.419922,-4.0585938,-34.552734,-0.46309182,2.3563201,9.275456,18.3125,-4.0625,-34.5625,-0.46309182,2.2882185,9.275456,16.3125,-5.5625,-36.0625,0.46309182,0.23154593,0.10896301,3.75,5.5625,36.0625,CLASSIFIED/IDLE/SITTING
0.4556434,2.539132,9.290889,18.453125,4.8710938,34.353516,1.4E-45,2.6423476,9.452521,20.3125,1.4E-45,1.4E-45,-0.4556434,2.539132,9.290889,18.453125,-4.8710938,-34.353516,-0.46309182,2.5197644,9.275456,18.5625,-4.8125,-34.3125,-0.53119355,2.4108016,9.220976,16.5625,-6.5625,-36.0625,0.53119355,0.23154593,0.23154545,3.75,6.5625,36.0625,CLASSIFIED/IDLE/SITTING
0.45543063,2.501462,9.302169,18.394531,4.408203,34.53711,1.4E-45,2.5333846,9.507003,20.3125,1.4E-45,1.4E-45,-0.45543063,2.501462,9.302169,18.394531,-4.408203,-34.53711,-0.46309182,2.5197644,9.275456,18.3125,-4.5625,-34.5625,-0.46309182,2.3563201,9.275456,17.0625,-5.8125,-36.3125,0.46309182,0.17706442,0.2315464,3.25,5.8125,36.3125,CLASSIFIED/IDLE/SITTING
0.46181512,2.4601753,9.291211,18.34375,4.21875,34.628906,1.4E-45,2.5197644,9.384419,20.3125,1.4E-45,1.4E-45,-0.46181512,2.4601753,9.291211,18.34375,-4.21875,-34.628906,-0.46309182,2.465283,9.275456,18.3125,-4.3125,-34.5625,-0.46309182,2.3563201,9.275456,16.3125,-5.8125,-37.0625,0.46309182,0.16344428,0.10896301,4.0,5.8125,37.0625,CLASSIFIED/IDLE/SITTING
0.46053824,2.4028215,9.293762,18.296875,4.1308594,34.492188,1.4E-45,2.5197644,9.384419,20.0625,1.4E-45,1.4E-45,-0.46053824,2.4028215,9.293762,18.296875,-4.1308594,-34.492188,-0.46309182,2.4108016,9.275456,18.3125,-4.3125,-34.5625,-0.46309182,2.2882185,9.275456,16.3125,-5.5625,-36.0625,0.46309182,0.23154593,0.10896301,3.75,5.5625,36.0625,CLASSIFIED/IDLE/SITTING
0.45734596,2.3687701,9.305364,18.398438,4.060547,34.70703,1.4E-45,2.5197644,9.452521,20.3125,1.4E-45,1.4E-45,-0.45734596,2.3687701,9.305364,18.398438,-4.060547,-34.70703,-0.46309182,2.3563201,9.275456,18.3125,-4.0625,-34.5625,-0.53119355,2.2882185,9.220976,16.8125,-5.3125,-36.8125,0.53119355,0.23154593,0.23154545,3.5,5.3125,36.8125,CLASSIFIED/IDLE/SITTING
0.24608555,0.18433437,9.792782,15.970215,5.0756836,38.10547,1.4E-45,0.32361946,9.973363,17.0,1.4E-45,1.4E-45,-0.24608555,0.18433437,9.792782,15.970215,-5.0756836,-38.10547,-0.24516624,0.18632634,9.80665,16.0625,-5.1875,-38.1875,-0.42168593,0.0,9.414384,15.0625,-5.625,-38.9375,0.42168593,0.32361946,0.55897903,1.9375,5.625,38.9375,CLASSIFIED/IDLE/SITTING
0.26654172,0.18893123,9.803584,16.0083,5.254883,38.316406,1.4E-45,0.74530536,10.012589,17.0,1.4E-45,1.4E-45,-0.26654172,0.18893123,9.803584,16.0083,-5.254883,-38.316406,-0.2549729,0.18632634,9.816457,16.0625,-5.375,-38.1875,-0.5099458,0.0196133,9.551677,15.0625,-5.875,-39.4375,0.5099458,0.72569203,0.4609127,1.9375,5.875,39.4375,CLASSIFIED/IDLE/SITTING
