Activity: CLASSIFIED/WALKING
1264676149104:0.8580819,-0.20430522,9.39804,-265.375,-582.125,-427.1875,
1264676149154:-0.42223078,-0.013620348,9.80665,-266.875,-582.625,-426.9375,
1264676149205:0.095342435,-0.3677494,10.269742,-266.375,-583.125,-427.4375,
1264676149255:1.2122109,-0.3405087,10.56939,-266.625,-582.625,-427.1875,
1264676149305:-0.9125633,-0.23154591,9.425281,-266.125,-582.875,-426.9375,
1264676149355:-0.50395286,0.23154591,10.433187,-267.0625,-583.375,-428.1875,
1264676149405:0.17706452,-0.06810174,10.242501,-266.625,-583.125,-428.1875,
1264676149454:-0.55843425,0.7627395,8.730643,-266.375,-583.375,-428.1875,
1264676149504:1.0215261,-0.313268,8.839605,-266.375,-583.375,-427.4375,
1264676149554:0.2860273,0.095342435,8.934948,-266.625,-581.625,-427.6875,
1264676149604:0.095342435,-0.20430522,8.662541,-265.875,-581.875,-427.4375,
1264676149654:0.53119355,-1.2803127,8.008764,-266.625,-582.875,-427.1875,
1264676149704:1.0487667,0.42223078,9.915613,-266.875,-582.375,-427.4375,
1264676149754:1.4982382,-0.5992953,9.534244,-267.0625,-582.625,-427.1875,
1264676149804:-1.0487667,-1.0623871,9.547864,-265.875,-581.875,-428.1875,
1264676149855:0.013620348,-0.7627395,10.678352,-266.625,-583.125,-427.9375,
1264676149905:0.6401563,-0.95342433,9.820271,-265.875,-582.375,-427.6875,
1264676149955:0.667397,-0.7082581,9.425281,-265.375,-582.625,-427.1875,
1264676150005:0.095342435,-0.20430522,10.256122,-267.0625,-582.875,-427.4375,
1264676150054:-0.25878662,0.626536,10.623871,-267.3125,-583.625,-427.6875,
1264676150104:0.58567494,0.54481393,8.117727,-266.375,-582.875,-427.9375,
1264676150154:1.2122109,-0.17706452,7.3413672,-266.375,-583.125,-428.1875,
1264676150204:1.3620348,-0.7354988,7.84532,-266.625,-581.875,-427.9375,
1264676150255:1.0760075,-1.4437568,8.444615,-267.5625,-582.875,-427.1875,
1264676150304:0.3949901,-1.7842655,9.697687,-267.3125,-582.625,-427.4375,
1264676150354:0.47671217,-1.5390993,8.717023,-267.0625,-582.125,-426.6875,
1264676150404:1.4982382,-0.23154591,8.539958,-267.0625,-582.375,-426.6875,
1264676150454:0.9670447,-0.14982383,11.522814,-267.0625,-583.375,-427.4375,
1264676150505:-1.0215261,-0.3405087,8.648921,-267.0625,-583.625,-427.4375,
1264676150555:-0.61291564,0.6537767,9.438901,-267.0625,-583.875,-426.9375,
1264676150605:0.17706452,1.0623871,9.261836,-266.625,-584.125,-425.9375,
1264676150655:0.61291564,1.0079057,10.96438,-267.3125,-583.125,-427.1875,
1264676150705:-0.12258313,-0.25878662,11.086963,-267.3125,-582.375,-428.1875,
1264676150755:-1.0215261,0.313268,10.242501,-266.625,-583.625,-428.1875,
1264676150805:-0.013620348,-0.3677494,8.771504,-266.375,-583.875,-427.6875,
1264676150854:0.667397,-0.013620348,8.5944395,-266.875,-583.125,-427.1875,
1264676150904:0.9942854,0.040861044,8.757884,-267.5625,-582.625,-428.1875,
1264676150954:1.1304889,0.980665,9.711308,-266.375,-582.375,-427.4375,
1264676151005:0.9942854,-0.44947147,10.351464,-265.875,-583.375,-427.6875,
1264676151055:1.525479,-0.84446156,9.547864,-266.875,-583.375,-427.6875,
1264676151105:1.3075534,-0.95342433,8.717023,-266.375,-582.625,-426.4375,
1264676151155:1.2803127,-0.23154591,9.861132,-266.875,-583.375,-427.6875,
1264676151205:1.3620348,-0.20430522,10.256122,-266.375,-582.875,-427.9375,
1264676151255:1.0487667,1.2803127,11.182305,-267.0625,-582.125,-427.1875,
1264676151305:-0.095342435,0.6810174,8.880466,-266.375,-583.375,-427.1875,
1264676151354:-0.667397,0.2860273,9.493382,-265.625,-583.125,-426.9375,
1264676151405:-0.095342435,0.14982383,8.4854765,-266.625,-582.125,-427.4375,
1264676151454:-1.0487667,0.54481393,8.444615,-266.125,-582.125,-426.6875,
1264676151524:-1.0487667,-0.040861044,10.528529,-267.3125,-582.625,-426.9375,
1264676151555:-0.55843425,-0.7354988,11.086963,-267.0625,-583.125,-426.9375,
1264676151604:-0.7763598,-0.095342435,10.20164,-265.125,-582.625,-426.9375,
1264676151655:-1.525479,-0.54481393,8.757884,-265.625,-582.875,-428.1875,
1264676151711:0.040861044,-0.25878662,7.6273947,-267.5625,-583.875,-427.6875,
1264676151757:-1.0215261,-0.2860273,11.509193,-267.0625,-582.375,-426.4375,
1264676151804:-0.3405087,-0.5720546,11.35937,-267.0625,-582.625,-426.6875,
1264676151857:1.1577295,-0.87170225,9.80665,-266.375,-581.875,-427.9375,
1264676151904:0.58567494,0.013620348,8.894087,-267.0625,-582.625,-428.1875,
1264676152046:0.25878662,-1.7025435,7.4639506,-267.0625,-582.625,-428.1875,
1264676152049:0.25878662,-1.7025435,7.4639506,-267.0625,-582.625,-428.1875,
1264676152056:0.7491191,-1.920469,6.6331096,-267.0625,-582.625,-428.6875,
1264676152105:0.55843425,-0.12258313,8.104107,-265.875,-582.375,-428.4375,
1264676152158:0.23154591,0.313268,9.425281,-267.0625,-582.875,-428.1875,
1264676152205:-0.013620348,1.0351465,9.384419,-266.375,-583.125,-427.6875,
1264676152257:0.44947147,-0.7627395,8.934948,-266.625,-582.875,-428.1875,
1264676152305:0.42223078,-1.484618,7.681876,-266.375,-583.125,-428.4375,
1264676152358:-0.013620348,-1.484618,8.771504,-268.0625,-582.625,-427.9375,
1264676152405:1.2122109,-1.3620348,8.7034025,-268.0625,-582.625,-427.1875,
1264676152457:0.20430522,-0.313268,9.220976,-266.625,-583.625,-427.4375,
1264676152505:0.667397,-0.17706452,10.678352,-266.875,-583.125,-428.1875,
1264676152558:0.61291564,-2.5333846,12.271934,-268.3125,-583.125,-427.9375,
1264676152604:-0.44947147,-1.2803127,10.746454,-267.8125,-583.375,-426.1875,
1264676152658:1.2803127,-1.6753027,6.347082,-266.375,-583.125,-428.9375,
1264676152705:1.1304889,-0.95342433,8.281172,-267.0625,-582.875,-427.1875,
1264676152758:0.42223078,-0.3677494,10.58301,-266.125,-583.125,-427.4375,
1264676152804:2.4789033,0.313268,10.133538,-267.0625,-582.375,-428.1875,
1264676152858:1.1304889,-0.313268,9.438901,-267.8125,-581.625,-428.1875,
1264676152905:0.23154591,-0.06810174,8.880466,-267.0625,-581.625,-427.6875,
1264676152958:0.55843425,-0.5992953,9.0983925,-266.625,-581.375,-427.6875,
1264676153008:0.14982383,-0.3677494,9.983715,-266.625,-581.875,-428.1875,
1264676153054:-0.42223078,1.0623871,11.781601,-266.875,-582.125,-427.6875,
1264676153105:0.42223078,0.87170225,11.032481,-267.5625,-581.375,-426.6875,
1264676153158:0.88532263,-0.7082581,8.430995,-266.875,-582.125,-427.6875,
1264676153205:0.3677494,-0.7899802,7.681876,-266.125,-582.125,-427.9375,
1264676153258:0.8580819,-0.89894295,10.923519,-267.0625,-582.125,-426.9375,
1264676153305:1.1032481,0.5720546,10.079058,-266.125,-582.125,-427.1875,
1264676153357:-0.3405087,0.44947147,8.894087,-266.125,-583.125,-427.1875,
1264676153405:-0.9125633,-0.12258313,9.861132,-266.625,-583.375,-426.6875,
1264676153458:1.3892754,-1.5118586,7.8317,-267.3125,-583.125,-427.4375,
1264676153505:2.506144,-0.47671217,6.851035,-266.625,-582.875,-426.6875,
1264676153556:0.17706452,0.14982383,8.648921,-267.3125,-583.125,-426.4375,
1264676153605:0.47671217,1.0896279,8.60806,-266.875,-583.875,-426.4375,
1264676153654:1.1577295,0.25878662,8.812365,-265.625,-584.125,-427.1875,
1264676153704:1.2122109,-1.253072,8.989429,-265.875,-583.125,-427.1875,
1264676153755:0.25878662,0.81722087,9.112013,-266.375,-583.875,-427.6875,
1264676153805:-1.3075534,0.25878662,10.678352,-267.3125,-583.625,-428.6875,
1264676153855:-0.3405087,1.3075534,9.874752,-266.625,-583.625,-427.1875,
1264676153904:-0.313268,0.626536,6.782933,-265.625,-583.375,-426.4375,
1264676153955:-0.20430522,0.14982383,7.177923,-266.625,-582.375,-427.1875,
1264676154004:-0.6946377,0.313268,8.812365,-266.625,-582.375,-427.4375,
1264676154054:0.6401563,0.6537767,9.493382,-266.375,-582.125,-428.6875,
1264676154104:0.17706452,-0.7082581,11.727119,-265.875,-581.625,-427.6875,
1264676154155:-0.06810174,-1.0623871,10.038197,-265.875,-581.625,-427.1875,
1264676154205:-0.88532263,1.4709976,8.771504,-265.625,-583.375,-428.1875,
1264676154255:-1.7434045,1.3892754,10.133538,-265.625,-582.875,-427.6875,
1264676154305:-0.61291564,1.1985906,11.522814,-265.375,-582.625,-427.4375,
1264676154354:-1.253072,0.14982383,8.322033,-266.375,-582.375,-428.4375,
1264676154404:-0.25878662,-0.06810174,9.425281,-266.375,-582.375,-428.1875,
1264676154454:0.14982383,0.6537767,10.746454,-266.375,-583.125,-428.6875,
Activity: CLASSIFIED/VEHICLE/CAR
1264676154504:-0.20430522,-0.17706452,8.989429,-266.875,-583.625,-429.875,
1264676154554:-1.0215261,0.313268,8.880466,-266.375,-583.875,-429.375,
1264676154605:-0.20430522,0.20430522,10.296983,-265.375,-583.875,-427.6875,
1264676154655:-0.23154591,0.06810174,6.9191365,-264.875,-583.125,-428.6875,
1264676154705:0.3949901,0.313268,5.8567495,-265.125,-583.875,-429.125,
1264676154754:-0.23154591,1.4165162,10.038197,-266.125,-583.625,-429.125,
1264676154804:0.313268,-0.47671217,9.656827,-267.8125,-582.375,-428.1875,
1264676154854:1.0760075,-0.313268,10.528529,-268.0625,-583.625,-426.6875,
1264676154904:0.42223078,-0.20430522,11.086963,-266.625,-584.125,-426.9375,
1264676154954:1.2803127,-0.7627395,10.351464,-266.375,-583.625,-427.4375,
1264676155004:0.17706452,0.14982383,9.915613,-266.375,-582.625,-427.9375,
1264676155055:-0.55843425,0.2860273,9.00305,-265.125,-583.125,-427.4375,
1264676155105:-0.8580819,0.313268,7.8861814,-265.875,-583.125,-427.6875,
1264676155154:-1.2122109,-0.040861044,7.0280995,-266.625,-583.875,-427.1875,
1264676155204:-2.5606253,0.626536,8.812365,-265.625,-583.375,-426.1875,
1264676155255:-2.4244218,0.2860273,9.220976,-265.875,-582.625,-426.9375,
1264676155305:-1.0215261,0.89894295,8.158588,-266.875,-583.625,-426.4375,
1264676155355:-1.525479,1.334794,6.2926006,-266.875,-582.625,-426.4375,
1264676155405:-1.3075534,1.6480621,7.940663,-266.875,-584.125,-426.9375,
1264676155455:-0.2860273,-1.1168685,8.117727,-265.625,-583.125,-426.9375,
1264676155504:-0.14982383,0.20430522,8.104107,-266.375,-582.625,-426.4375,
1264676155554:-0.2860273,-0.7899802,7.4639506,-265.625,-582.875,-426.6875,
1264676155604:0.3677494,-0.6810174,9.00305,-265.375,-581.875,-428.6875,
1264676155654:-0.20430522,0.20430522,10.56939,-267.0625,-583.125,-427.4375,
1264676155704:0.040861044,0.2860273,8.771504,-267.0625,-583.375,-427.1875,
1264676155754:0.3949901,0.6810174,10.787315,-267.0625,-582.875,-427.1875,
1264676155804:-0.53119355,0.040861044,10.460427,-266.875,-583.125,-427.6875,
1264676155855:-1.1577295,0.54481393,10.637491,-266.375,-582.625,-426.1875,
1264676155905:-1.6889231,0.7354988,8.757884,-266.125,-582.375,-426.1875,
1264676155955:-1.2803127,0.7627395,9.493382,-265.875,-581.875,-426.9375,
1264676156005:-0.50395286,-0.626536,12.013146,-267.5625,-582.125,-426.9375,
1264676156055:-0.040861044,-0.54481393,9.2073555,-266.875,-582.625,-427.4375,
1264676156105:0.095342435,-0.040861044,9.547864,-266.125,-582.375,-428.1875,
1264676156154:-0.9125633,0.51757324,10.351464,-266.375,-582.625,-427.9375,
1264676156204:-0.8580819,0.626536,9.915613,-266.875,-583.125,-426.9375,
1264676156254:-0.23154591,1.5118586,9.820271,-266.875,-583.375,-426.9375,
1264676156304:-1.1304889,1.8115063,11.073342,-266.375,-583.625,-427.6875,
1264676156355:-1.4437568,2.969236,11.413852,-265.125,-583.125,-426.9375,
1264676156405:-1.1032481,0.87170225,11.795221,-265.875,-581.875,-426.1875,
1264676156455:-1.3075534,-0.87170225,9.261836,-266.625,-583.125,-426.9375,
1264676156505:-1.2122109,-0.42223078,10.20164,-267.5625,-583.125,-427.6875,
1264676156555:0.2860273,-0.44947147,9.861132,-266.375,-582.625,-427.6875,
1264676156605:-0.44947147,0.2860273,9.275456,-266.125,-582.625,-428.1875,
1264676156654:0.667397,-0.23154591,8.158588,-265.875,-582.625,-427.9375,
1264676156704:0.040861044,-1.2258313,8.390134,-267.0625,-582.125,-428.1875,
1264676156754:-1.8523673,-0.92618364,9.970095,-267.3125,-583.875,-427.1875,
1264676156804:-0.44947147,0.23154591,9.220976,-267.5625,-582.875,-427.4375,
1264676156855:1.7434045,-0.42223078,9.00305,-267.0625,-580.875,-427.4375,
1264676156904:0.2860273,-0.2860273,9.80665,-265.375,-581.375,-426.9375,
1264676156955:1.253072,0.3405087,11.577295,-265.875,-582.375,-427.1875,
1264676157005:0.2860273,0.14982383,12.326415,-265.875,-582.875,-426.6875,
1264676157129:-0.14982383,0.84446156,11.672638,-265.875,-583.625,-426.6875,
1264676157131:-0.14982383,0.84446156,11.672638,-265.875,-583.625,-426.6875,
1264676157154:-0.06810174,0.54481393,10.528529,-266.625,-583.875,-427.1875,
1264676157204:1.1577295,-0.3405087,10.024576,-266.875,-583.375,-427.6875,
1264676157254:-0.013620348,1.0896279,8.390134,-266.625,-583.375,-427.4375,
1264676157306:0.040861044,0.23154591,9.166494,-266.125,-583.625,-428.9375,
1264676157354:0.50395286,0.626536,9.261836,-266.125,-584.625,-427.9375,
1264676157405:-0.2860273,0.4903325,9.547864,-267.3125,-583.375,-428.1875,
1264676157560:-0.7763598,0.44947147,11.74074,-265.625,-583.375,-428.1875,
1264676157563:-0.7763598,0.44947147,11.74074,-265.625,-583.375,-428.1875,
1264676157565:-0.7763598,0.44947147,11.74074,-265.625,-583.375,-428.1875,
1264676157605:-0.6946377,0.51757324,11.9450445,-267.0625,-582.625,-427.9375,
1264676157657:-0.23154591,0.44947147,9.166494,-266.625,-583.625,-427.6875,
1264676157704:0.013620348,0.47671217,6.1291566,-266.625,-583.375,-427.6875,
1264676157758:0.7763598,-0.54481393,7.6137743,-266.125,-582.125,-426.6875,
1264676157805:-0.2860273,-0.25878662,9.983715,-266.125,-582.375,-427.4375,
1264676157857:0.53119355,0.17706452,7.3005066,-266.625,-582.125,-428.1875,
1264676157905:1.0487667,0.14982383,8.880466,-266.625,-581.375,-427.4375,
1264676157958:0.7218784,-0.013620348,8.4854765,-265.625,-582.875,-427.1875,
1264676158004:-1.0487667,1.0351465,8.390134,-265.875,-582.125,-428.1875,
1264676158058:0.12258313,0.95342433,9.861132,-266.375,-582.875,-428.6875,
1264676158105:-1.9885708,-0.095342435,10.58301,-266.875,-582.375,-427.6875,
1264676158158:-1.5527196,-0.42223078,9.602345,-267.5625,-583.875,-427.4375,
1264676158204:-0.6401563,-0.4903325,9.643207,-267.0625,-584.125,-427.6875,
1264676158257:-0.7218784,0.980665,9.438901,-266.875,-583.375,-428.4375,
1264676158304:-0.42223078,0.89894295,8.648921,-266.875,-582.375,-429.375,
1264676158358:-2.7240696,2.083913,8.21307,-266.875,-582.875,-427.9375,
1264676158404:-2.6968288,0.54481393,8.553578,-267.5625,-582.625,-427.9375,
1264676158458:-2.8330324,0.25878662,7.177923,-268.0625,-582.875,-426.6875,
1264676158505:-1.7161638,-1.0079057,8.771504,-267.3125,-583.375,-427.4375,
1264676158558:-0.3949901,-1.4437568,10.310603,-267.0625,-581.875,-426.9375,
1264676158604:0.7491191,-0.95342433,9.384419,-266.875,-582.875,-427.6875,
1264676158655:1.3892754,0.5720546,7.8317,-266.875,-583.625,-428.4375,
1264676158707:-0.58567494,-0.5992953,9.697687,-266.875,-582.625,-427.4375,
1264676158754:-0.667397,-0.51757324,8.717023,-267.3125,-583.875,-427.1875,
1264676158804:0.013620348,0.3677494,7.995144,-267.0625,-583.125,-427.4375,
1264676158855:-0.61291564,0.54481393,9.493382,-267.5625,-583.875,-427.4375,
1264676158905:-1.5527196,-0.040861044,9.057531,-267.3125,-584.625,-428.1875,
1264676158955:-1.7434045,-0.5992953,10.024576,-267.3125,-583.125,-428.4375,
1264676159004:-1.2803127,-0.3677494,9.166494,-266.125,-582.375,-428.1875,
1264676159055:-0.47671217,1.3892754,8.104107,-266.125,-583.125,-428.4375,
1264676159105:-1.334794,0.980665,9.765789,-266.625,-583.625,-428.4375,
1264676159154:-2.1247742,1.1168685,10.678352,-266.125,-583.625,-428.1875,
1264676159204:-2.2609777,0.44947147,10.038197,-266.375,-582.625,-427.4375,
1264676159254:0.12258313,-0.54481393,9.261836,-266.375,-583.375,-427.4375,
1264676159304:-0.50395286,0.23154591,8.948568,-265.875,-583.875,-428.9375,
1264676159354:-1.1577295,0.92618364,9.166494,-265.625,-583.375,-426.9375,
1264676159405:-1.7434045,0.42223078,9.261836,-265.875,-581.375,-427.6875,
1264676159455:-0.939804,0.23154591,9.874752,-266.625,-580.875,-428.4375,
1264676159505:-0.25878662,-0.013620348,9.534244,-266.625,-581.625,-427.6875,
1264676159555:-0.939804,0.3405087,9.384419,-266.375,-582.625,-426.6875,
1264676159605:-0.14982383,-0.17706452,10.296983,-266.875,-582.375,-427.4375,
1264676159654:0.013620348,-0.2860273,10.678352,-266.625,-582.375,-427.1875,
1264676159704:-0.44947147,0.2860273,8.948568,-266.875,-582.875,-427.1875,
1264676159758:0.12258313,0.42223078,8.430995,-267.0625,-581.125,-426.4375,
1264676159805:-0.8308412,0.7082581,9.166494,-267.0625,-581.625,-427.1875,
1264676159855:-1.1032481,0.013620348,9.275456,-267.0625,-582.625,-427.4375,
1264676159905:-0.7491191,0.42223078,9.0983925,-266.875,-582.625,-426.9375,
1264676159955:-0.55843425,0.23154591,8.60806,-266.375,-582.875,-426.6875,
1264676160004:-0.17706452,-0.095342435,9.166494,-266.125,-583.375,-427.4375,
1264676160054:-0.040861044,0.47671217,10.133538,-267.0625,-583.125,-427.6875,
1264676160105:-0.12258313,0.87170225,10.923519,-267.5625,-583.375,-427.1875,
1264676160155:0.040861044,-0.89894295,10.419566,-267.3125,-583.375,-425.9375,
1264676160205:-0.7491191,-0.12258313,9.915613,-267.5625,-582.875,-426.9375,
1264676160255:-0.7491191,0.040861044,9.534244,-265.875,-583.375,-426.4375,
1264676160306:-0.040861044,-0.3949901,8.267551,-266.625,-582.125,-427.4375,
1264676160354:-0.50395286,-0.51757324,8.717023,-266.125,-581.875,-427.1875,
1264676160404:0.3405087,-2.1111538,9.752169,-266.375,-582.875,-426.6875,
1264676160455:1.0487667,-1.1985906,9.261836,-266.375,-583.125,-427.1875,
1264676160505:0.17706452,-0.7627395,8.539958,-266.375,-584.125,-427.6875,
1264676160555:0.095342435,0.2860273,9.220976,-266.375,-583.875,-426.6875,
1264676160605:0.23154591,1.8659877,9.425281,-266.625,-582.875,-426.9375,
1264676160655:-0.3949901,1.3620348,10.978001,-266.375,-582.625,-427.1875,
1264676160704:0.7218784,0.095342435,10.296983,-265.875,-582.625,-427.4375,
1264676160755:0.44947147,0.25878662,10.678352,-267.5625,-581.875,-428.6875,
1264676160805:-1.1577295,0.3949901,10.310603,-267.5625,-582.625,-427.9375,
1264676160855:-2.0975335,0.7627395,10.365085,-266.125,-582.375,-427.6875,
Activity: CLASSIFIED/VEHICLE/CAR
1264676160904:-0.9670447,0.626536,10.351464,-267.0625,-582.875,-429.125,
1264676160954:-0.06810174,0.013620348,9.874752,-266.875,-583.125,-427.9375,
1264676161004:-0.040861044,-0.3405087,10.678352,-266.875,-583.375,-427.4375,
1264676161054:-0.53119355,1.2258313,9.425281,-266.625,-583.375,-427.4375,
1264676161104:-1.334794,2.7513103,9.329938,-266.625,-583.875,-426.6875,
1264676161154:-1.6344417,1.4437568,10.855417,-267.3125,-583.125,-426.9375,
1264676161205:0.7491191,0.12258313,12.340035,-267.5625,-582.375,-427.4375,
1264676161255:-0.14982383,-0.92618364,11.182305,-267.5625,-581.375,-426.9375,
1264676161305:-1.6889231,-0.6537767,9.370799,-266.125,-582.875,-427.1875,
1264676161355:-0.55843425,-1.3892754,9.057531,-265.875,-584.125,-426.9375,
1264676161405:-1.525479,0.3677494,8.880466,-265.875,-583.875,-426.6875,
1264676161454:-1.4437568,0.54481393,9.547864,-267.0625,-583.375,-426.4375,
1264676161504:0.20430522,-0.5720546,9.711308,-267.5625,-582.375,-427.1875,
1264676161554:-0.3677494,0.7899802,10.732834,-267.3125,-582.875,-427.1875,
1264676161604:0.42223078,-1.2258313,9.602345,-266.125,-583.875,-427.1875,
1264676161654:0.17706452,0.040861044,7.504812,-266.125,-583.875,-427.4375,
1264676161705:-2.0975335,0.4903325,8.063246,-266.875,-582.875,-428.1875,
1264676161755:-0.25878662,-1.4709976,6.347082,-267.5625,-582.875,-427.6875,
1264676161805:-0.013620348,-0.25878662,6.851035,-267.8125,-582.375,-427.4375,
1264676161855:-1.0760075,0.626536,12.054008,-266.875,-582.875,-427.4375,
1264676161905:-1.5799603,0.313268,9.370799,-266.125,-584.375,-426.6875,
1264676161955:-1.3620348,0.25878662,8.21307,-266.125,-585.125,-426.4375,
1264676162005:-0.88532263,-0.3677494,10.256122,-266.375,-583.875,-427.1875,
1264676162054:0.44947147,0.20430522,11.236787,-266.625,-583.375,-426.6875,
1264676162104:0.013620348,-0.013620348,10.678352,-267.0625,-581.875,-427.1875,
1264676162154:-0.44947147,1.1985906,9.820271,-267.8125,-583.875,-427.4375,
1264676162204:-1.4709976,0.25878662,9.2073555,-267.5625,-583.375,-428.4375,
1264676162254:0.095342435,-1.0079057,8.825985,-265.875,-583.375,-428.1875,
1264676162304:-0.667397,0.81722087,9.711308,-265.875,-582.875,-427.1875,
1264676162354:0.3949901,0.095342435,10.96438,-266.625,-583.375,-426.6875,
1264676162404:-0.013620348,-1.0079057,11.141444,-266.375,-583.375,-426.1875,
1264676162454:-0.6946377,0.3677494,10.242501,-266.375,-582.875,-426.1875,
1264676162504:-1.1577295,0.87170225,10.092678,-267.3125,-583.875,-427.1875,
1264676162580:-0.47671217,0.25878662,10.242501,-266.125,-583.625,-427.6875,
1264676162607:-0.7218784,0.3405087,9.874752,-266.875,-583.125,-428.4375,
1264676162655:-2.070293,0.095342435,7.940663,-267.8125,-581.875,-426.9375,
1264676162706:-1.3620348,-0.7627395,9.370799,-267.3125,-583.875,-427.4375,
1264676162755:0.42223078,-0.313268,11.468333,-266.875,-583.375,-426.6875,
1264676162819:-0.8036005,0.47671217,11.291268,-266.875,-583.125,-427.9375,
1264676162855:-1.1032481,0.44947147,9.820271,-266.625,-581.875,-428.6875,
1264676162908:-1.5527196,-0.040861044,9.438901,-266.875,-582.625,-427.1875,
1264676162954:0.3949901,-0.7082581,9.752169,-266.125,-582.875,-427.4375,
1264676163101:-0.42223078,-0.7082581,9.752169,-266.875,-582.625,-427.1875,
1264676163114:-0.667397,-1.0623871,8.771504,-266.875,-582.625,-427.1875,
1264676163117:-0.667397,-1.0623871,8.771504,-266.875,-582.625,-427.1875,
1264676163155:-1.1304889,-0.5992953,9.479762,-267.3125,-582.375,-427.4375,
1264676163208:0.14982383,0.54481393,7.681876,-266.375,-583.125,-427.6875,
1264676163255:-0.47671217,0.84446156,8.104107,-266.375,-583.125,-427.9375,
1264676163308:0.61291564,0.7899802,8.104107,-266.375,-581.375,-428.1875,
1264676163354:-0.61291564,0.23154591,10.147159,-266.625,-583.125,-426.9375,
1264676163407:0.3949901,-0.3949901,10.909899,-267.8125,-582.625,-429.875,
1264676163454:-0.23154591,1.7297841,9.220976,-268.0625,-584.375,-431.125,
1264676163509:-0.939804,0.2860273,9.820271,-266.125,-584.125,-428.4375,
1264676163555:-0.55843425,-0.5720546,12.067628,-267.3125,-583.875,-429.125,
1264676163615:-1.334794,0.013620348,10.310603,-268.5625,-584.125,-430.875,
1264676163655:-0.939804,0.06810174,9.493382,-267.5625,-584.125,-429.875,
1264676163708:0.20430522,1.4709976,9.602345,-267.3125,-583.375,-428.6875,
1264676163755:-0.7763598,1.1441092,9.602345,-266.375,-583.625,-429.125,
1264676163807:-2.8875136,-0.12258313,9.534244,-267.5625,-584.125,-429.125,
1264676163855:-2.3699405,0.44947147,9.166494,-266.875,-584.125,-428.4375,
1264676163908:-1.879608,0.81722087,9.220976,-267.8125,-584.625,-429.125,
1264676163955:-1.0760075,-0.013620348,9.970095,-267.5625,-584.125,-428.4375,
1264676164008:-0.55843425,-0.14982383,9.112013,-267.0625,-584.875,-428.1875,
1264676164055:-0.8580819,-0.44947147,9.2073555,-267.0625,-584.875,-429.125,
1264676164116:-1.0760075,-1.56634,10.024576,-266.875,-583.375,-429.375,
1264676164158:-2.3699405,-0.84446156,10.474048,-266.625,-583.625,-428.4375,
1264676164204:-3.1599207,-0.23154591,9.534244,-267.3125,-583.375,-428.1875,
1264676164257:-2.0430522,-0.5720546,7.7908387,-267.8125,-582.875,-429.125,
1264676164304:-1.4709976,-1.0351465,7.8317,-267.3125,-583.625,-428.1875,
1264676164358:-2.1792557,-0.06810174,8.812365,-268.3125,-584.125,-429.625,
1264676164404:-1.4437568,-0.5720546,9.438901,-266.625,-583.875,-429.875,
1264676164457:-1.0215261,-0.44947147,7.995144,-267.3125,-583.875,-428.4375,
1264676164505:-2.0158114,0.040861044,8.757884,-267.0625,-583.875,-428.9375,
1264676164557:-3.3778462,0.42223078,10.405946,-266.375,-583.625,-428.4375,
1264676164604:-3.0237172,0.4903325,9.656827,-266.875,-584.125,-428.4375,
1264676164657:-1.9068487,-0.4903325,8.757884,-265.875,-584.125,-428.1875,
1264676164705:-0.88532263,0.06810174,8.22669,-266.875,-584.625,-428.4375,
1264676164756:-1.6889231,1.2258313,8.648921,-265.625,-583.125,-428.1875,
1264676164805:-2.315459,1.1985906,9.384419,-265.875,-583.125,-428.6875,
1264676164854:-2.3426998,1.0623871,9.697687,-267.0625,-583.625,-429.125,
1264676164904:-1.4982382,0.7082581,8.771504,-267.3125,-583.375,-428.9375,
1264676164954:-1.4165162,0.040861044,9.643207,-266.875,-583.625,-429.375,
1264676165004:-2.0158114,-0.87170225,9.2073555,-267.5625,-583.875,-429.375,
1264676165054:-1.879608,-0.95342433,8.60806,-268.0625,-583.375,-429.375,
1264676165104:-0.040861044,-0.12258313,8.934948,-267.5625,-584.125,-429.375,
1264676165154:-0.50395286,-0.14982383,9.820271,-266.625,-584.625,-429.125,
1264676165205:-1.3075534,-0.2860273,8.267551,-267.5625,-584.875,-429.625,
1264676165255:-0.7491191,-0.3949901,7.4503303,-267.5625,-584.125,-428.9375,
1264676165305:-0.7218784,0.6537767,10.256122,-267.3125,-584.375,-428.4375,
1264676165355:-0.7218784,0.7627395,9.656827,-267.5625,-584.125,-430.375,
1264676165405:-0.53119355,0.5720546,7.940663,-268.3125,-583.875,-430.375,
1264676165455:-0.25878662,-0.2860273,8.430995,-267.8125,-584.375,-429.125,
1264676165504:-0.667397,0.5992953,10.092678,-268.5625,-583.875,-429.125,
1264676165554:-0.6401563,-0.7082581,9.316318,-267.8125,-583.375,-429.375,
1264676165604:-0.013620348,-0.626536,8.117727,-267.8125,-583.875,-430.125,
1264676165655:0.23154591,-0.23154591,9.697687,-267.3125,-584.125,-428.6875,
1264676165705:-1.0215261,-0.12258313,7.8317,-267.0625,-584.125,-428.1875,
1264676165755:-1.2122109,0.17706452,6.7965536,-267.5625,-584.375,-429.625,
1264676165805:-1.1304889,0.095342435,9.534244,-267.8125,-583.625,-429.125,
1264676165854:-1.1577295,0.17706452,12.122109,-268.0625,-583.875,-429.375,
1264676165904:0.42223078,-0.47671217,9.112013,-266.875,-584.125,-429.375,
